word,root,rule,base
tinakotra,takotra,~in~,takotra
diningana,dingana,~in~,dingana
kinojakoja,koja,~in~,kojakoja
tinamby,tamby,~in~,tamby
finafa,fafa,~in~,fafa
kinojy,kojy,~in~,kojy
tinambina,tambina,~in~,tambina
finafy,fafy,~in~,fafy
kinolikoly,kolikoly,~in~,kolikoly
tinambitamby,tambitamby,~in~,tambitamby
finako,fako,~in~,fako
kinomby,komby,~in~,komby
tinampika,tampika,~in~,tampika
finandraka,fandraka,~in~,fandraka
kinosoka,kosoka,~in~,kosoka
tinampina,tampina,~in~,tampina
finandrika,fandrika,~in~,fandrika
kinotsa,kotsa,~in~,kotsa
tinampoka,tampoka,~in~,tampoka
finandrotra,fandrotra,~in~,fandrotra
pinaika,paika,~in~,paika
tinampona,tampona,~in~,tampona
finangitra,fangitra,~in~,fangitra
pinaingotra,paingotra,~in~,paingotra
tinandra,tandra,~in~,tandra
finangoka,fangoka,~in~,fangoka
pinaoka,paoka,~in~,paoka
tinapaka,tapaka,~in~,tapaka
finangotra,fangotra,~in~,fangotra
pinasoka,pasoka,~in~,pasoka
tinataka,tataka,~in~,tataka
finantina,fantina,~in~,fantina
pinelatra,pelatra,~in~,pelatra
tinatatra,tatatra,~in~,tatatra
finantoka,fantoka,~in~,fantoka
pinetaka,petaka,~in~,petaka
tinazona,tazona,~in~,tazona
finantsika,fantsika,~in~,fantsika
pinitika,pitika,~in~,pitika
tinebaka,tebaka,~in~,tebaka
finaoka,faoka,~in~,faoka
pinolaka,polaka,~in~,polaka
tinehaka,tehaka,~in~,tehaka
finara,fara,~in~,fara
pinotika,potika,~in~,potika
tinehika,tehika,~in~,tehika
finarafara,farafara,~in~,farafara
pinotsika,potsika,~in~,potsika
tinendry,tendry,~in~,tendry
finarana,farana,~in~,farana
pinotsitra,potsitra,~in~,potsitra
tinendro,tendro,~in~,tendro
finaritra,finaritra,~in~,faritra
rinindra,rindra,~in~,rindra
tinentina,tentina,~in~,tentina
finatotra,fatotra,~in~,fatotra
sinambotra,sambotra,~in~,sambotra
tinery,tery,~in~,tery
finefy,fefy,~in~,fefy
sinanda,sanda,~in~,sanda
tinety,tety,~in~,tety
finefika,fefika,~in~,fefika
sinandoka,sandoka,~in~,sandoka
tinetika,tetika,~in~,tetika
finehy,fehy,~in~,fehy
sinangy,sangy,~in~,sangy
tinevateva,tevateva,~in~,tevateva
fineja,feja,~in~,feja
sinaotra,saotra,~in~,saotra
tinevy,tevy,~in~,tevy
finenja,fenja,~in~,fenja
sinara,sara,~in~,sara
tinevika,tevika,~in~,tevika
fineta,feta,~in~,feta
sinaraka,saraka,~in~,saraka
tinezitra,tezitra,~in~,tezitra
finetrika,fetrika,~in~,fetrika
sinarika,sarika,~in~,sarika
tinifitra,tifitra,~in~,tifitra
finetsaka,fetsaka,~in~,fetsaka
sinaro,saro,~in~,saro
tinily,tily,~in~,tily
finetsy,fetsy,~in~,fetsy
sinasa,sasa,~in~,sasa
tinombana,tombana,~in~,tombana
finezaka,fezaka,~in~,fezaka
sinasaka,sasaka,~in~,sasaka
tinomboka,tomboka,~in~,tomboka
finidy,fidy,~in~,fidy
sinasatra,sasatra,~in~,sasatra
tinompo,tompo,~in~,tompo
finingana,fingana,~in~,fingana
sinasy,sasy,~in~,sasy
tinongotra,tongotra,~in~,tongotra
finintana,fintana,~in~,fintana
sinaso,saso,~in~,saso
tinonta,tonta,~in~,tonta
fininty,finty,~in~,finty
sinatroka,satroka,~in~,satroka
tinoraka,toraka,~in~,toraka
finioka,fioka,~in~,fioka
sinatrona,satrona,~in~,satrona
tinory,tory,~in~,tory
finira,fira,~in~,fira
sinava,sava,~in~,sava
tinorotoro,torotoro,~in~,torotoro
finisaka,fisaka,~in~,fisaka
sinavoka,savoka,~in~,savoka
tinoto,toto,~in~,toto
finitaka,fitaka,~in~,fitaka
sinazy,sazy,~in~,sazy
tinototra,tototra,~in~,tototra
finitra,fitra,~in~,fitra
sinazoka,sazoka,~in~,sazoka
tinovana,tovana,~in~,tovana
finitsoka,fitsoka,~in~,fitsoka
sinebiseby,sebiseby,~in~,sebiseby
tinovo,tovo,~in~,tovo
finolaka,folaka,~in~,folaka
sinelaka,selaka,~in~,selaka
tinozo,tozo,~in~,tozo
finoly,foly,~in~,foly
sinelisely,selisely,~in~,selisely
trinaingo,traingo,~in~,traingo
finolona,folona,~in~,folona
sinelontselona,selontselona,~in~,selontselona
trinandraka,trandraka,~in~,trandraka
finongana,fongana,~in~,fongana
sinempotra,sempotra,~in~,sempotra
trinebika,trebika,~in~,trebika
finora,fora,~in~,fora
sinendaka,sendaka,~in~,sendaka
trinotro,trotro,~in~,trotro
finotsy,fotsy,~in~,fotsy
sinendrasendra,sendra,~in~,sendrasendra
tsinabo,tsabo,~in~,tsabo
finozafoza,foza,~in~,fozafoza
sinerana,serana,~in~,serana
tsinaika,tsaika,~in~,tsaika
ginadra,gadra,~in~,gadra
sinesika,sesika,~in~,sesika
tsinaingoka,tsaingoka,~in~,tsaingoka
ginaika,gaika,~in~,gaika
sinetra,setra,~in~,setra
tsinako,tsako,~in~,tsako
ginehy,gehy,~in~,gehy
sinetry,setry,~in~,setry
tsinapaka,tsapaka,~in~,tsapaka
gineja,geja,~in~,geja
sinetroka,setroka,~in~,setroka
tsinentsina,tsentsina,~in~,tsentsina
hinana,hana,~in~,hana
sinevosevo,sevosevo,~in~,sevosevo
tsinindry,tsindry,~in~,tsindry
hinary,hary,~in~,hary
siniaka,siaka,~in~,siaka
tsininjo,tsinjo,~in~,tsinjo
hinidy,hidy,~in~,hidy
sinilaka,silaka,~in~,silaka
tsinipaka,tsipaka,~in~,tsipaka
hinitsaka,hitsaka,~in~,hitsaka
sinilatra,silatra,~in~,silatra
tsinirika,tsirika,~in~,tsirika
hinofa,hofa,~in~,hofa
sinily,sily,~in~,sily
tsinongo,tsongo,~in~,tsongo
jinadona,jadona,~in~,jadona
sinimaka,simaka,~in~,simaka
tsinontsona,tsontsona,~in~,tsontsona
jinanjana,janjana,~in~,janjana
sinimba,simba,~in~,simba
vinady,vady,~in~,vady
jinery,jery,~in~,jery
siningana,singana,~in~,singana
vinaha,vaha,~in~,vaha
jinifa,jifa,~in~,jifa
siningotra,singotra,~in~,singotra
vinaky,vaky,~in~,vaky
jininja,jinja,~in~,jinja
sinintona,sintona,~in~,sintona
vinaly,valy,~in~,valy
jiniotse,jiotse,~in~,jiotse
sinisa,sisa,~in~,sisa
vinanga,vanga,~in~,vanga
kinady,kady,~in~,kady
sinisy,sisy,~in~,sisy
vinango,vango,~in~,vango
kinaikitra,kaikitra,~in~,kaikitra
sinisika,sisika,~in~,sisika
vinatsy,vatsy,~in~,vatsy
kinajakaja,kajakaja,~in~,kajakaja
sinitrana,sitrana,~in~,sitrana
vinely,vely,~in~,vely
kinajy,kajy,~in~,kajy
sinivana,sivana,~in~,sivana
vinelona,velona,~in~,velona
kinaka,kaka,~in~,kaka
sinivy,sivy,~in~,sivy
vinidy,vidy,~in~,vidy
kinaly,kaly,~in~,kaly
sinodika,sodika,~in~,sodika
vinikina,vikina,~in~,vikina
kinalo,kalo,~in~,kalo
sinoitra,soitra,~in~,soitra
vinimbina,vimbina,~in~,vimbina
kinanjo,kanjo,~in~,kanjo
sinokatra,sokatra,~in~,sokatra
viniravira,viravira,~in~,viravira
kinantsana,kantsana,~in~,kantsana
sinokitra,sokitra,~in~,sokitra
vinita,vita,~in~,vita
kinaoka,kaoka,~in~,kaoka
sinoko,soko,~in~,soko
vinizana,vizana,~in~,vizana
kinapa,kapa,~in~,kapa
sinola,sola,~in~,sola
vinoatse,voatse,~in~,voatse
kinapoka,kapoka,~in~,kapoka
sinolatra,solatra,~in~,solatra
vinoky,voky,~in~,voky
kinarakara,karakara,~in~,karakara
sinolo,solo,~in~,solo
vinondraka,vondraka,~in~,vondraka
kinaroka,karoka,~in~,karoka
sinompatra,sompatra,~in~,sompatra
vinonjy,vonjy,~in~,vonjy
kinasa,kasa,~in~,kasa
sinongona,songona,~in~,songona
vinory,vory,~in~,vory
kinasika,kasika,~in~,kasika
sinoratra,soratra,~in~,soratra
vinotsotra,votsotra,~in~,votsotra
kinasoka,kasoka,~in~,kasoka
sinoritra,soritra,~in~,soritra
zinaha,zaha,~in~,zaha
kinatsaka,katsaka,~in~,katsaka
sinoroka,soroka,~in~,soroka
zinaitra,zaitra,~in~,zaitra
kinejokejo,kejokejo,~in~,kejokejo
sinorona,sorona,~in~,sorona
zinara,zara,~in~,zara
kinenda,kenda,~in~,kenda
sinosa,sosa,~in~,sosa
zinehy,zehy,~in~,zehy
kinendry,kendry,~in~,kendry
sinosoka,sosoka,~in~,sosoka
zinera,zera,~in~,zera
kinepoka,kepoka,~in~,kepoka
sinosona,sosona,~in~,sosona
zinevo,zevo,~in~,zevo
kinetoka,ketoka,~in~,ketoka
sinotro,sotro,~in~,sotro
zinohy,zohy,~in~,zohy
biritika,bitika,~ir~,bitika
kiritika,kitika,~ir~,kitika
antsinanana,atsinanana,~n~,atsinanana
bolitika,bolitika,~ol~,bitika
loloha,loloha,~ol~,loha
homambahamba,hambahamba,~om~,hambahamba
somazoka,sazoka,~om~,sazoka
somoratra,soratra,~om~,soratra
homana,homana,~om~,hana
somebiseby,sebiseby,~om~,sebiseby
somoratsoratra,soratra,~om~,soratsoratra
homehy,hehy,~om~,hehy
somedika,sedika,~om~,sedika
tomady,tomady,~om~,tady
lomay,lomay,~om~,lay
someditsedika,sedika,~om~,seditsedika
tomamotamo,tomamotamo,~om~,tamotamo
lomano,lomano,~om~,lano
somehoka,sehoka,~om~,sehoka
somaingisaingy,saingisaingy,~om~,saingisaingy
sometroka,setroka,~om~,setroka
tomany,tomany,~om~,tany
somary,sary,~om~,sary
sominda,sominda,~om~,sinda
tomarataratra,taratra,~om~,tarataratra
somariaka,sariaka,~om~,sariaka
somisika,sisika,~om~,sisika
tomoetra,tomoetra,~om~,toetra
somarisary,sarisary,~om~,sarisary
somondrara,sondrara,~om~,sondrara
tomohoka,tohoka,~om~,tohoka
somaritaka,saritaka,~om~,saritaka
somondry,sondry,~om~,sondry
tomombana,tombana,~om~,tombana
bonoraka,boraka,~on~,boraka
fonongatra,fongatra,~on~,fongatra
tonolotra,tolotra,~on~,tolotra
bonory,bory,~on~,bory
fonotsy,fotsy,~on~,fotsy
tonoto,toto,~on~,toto
donombo,dombo,~on~,dombo
ronomba,romba,~on~,romba
tonototra,tototra,~on~,tototra
donoro,doro,~on~,doro
sonovoka,sovoka,~on~,sovoka
vonono,vono,~on~,vono
donotra,dotra,~on~,dotra
tonohoka,tohoka,~on~,tohoka
boritika,bitika,~or~,bitika
kororisa,korisa,~or~,korisa
ngorodona,ngorodona,~or~,ngodona
korofoka,korofoka,~or~,kofoka
ngorodana,ngodana,~or~,ngodana
tsoropaka,tsopaka,~or~,tsopaka
korababa,kobaba,~ra~,kobaba
koradada,kodada,~ra~,kodada
korataba,kotaba,~ra~,kotaba
ireny,iny,~re~,iny
irerỳ,iry,~re~,irỳ
ireto,ito,~re~,ito
ireo,io,~re~,io
ireroa,iroa,~re~,iroa
iretsy,itsy,~re~,itsy
ovova,ova,~vo~,ova
savoritaka,savoritaka,~vo~,saritaka
izany,iny,~za~,iny
izaroa,iroa,~za~,iroa
izatony,itony,~za~,itony
izao,io,~za~,io
izatỳ,ity,~za~,itỳ
izatsy,itsy,~za~,itsy
izarỳ,iry,~za~,irỳ
izato,ito,~za~,ito
izatsony,itsony,~za~,itsony
faingopaingoka,faingoka,~~,faingoka
fetopetoka,fetopetoka,~~,fetoka
fonaponaka,fonaponaka,~~,fonaka
fandripandrika,fandrika,~~,fandrika
fiapiaka,fiaka,~~,fiaka
fonoponoka,fonoka,~~,fonoka
fangopangoka,fangopangoka,~~,fangoka
fiopioka,fioka,~~,fioka
fopoka,foka,~~,foka
fasipasika,fasipasika,~~,fasika
fitapitaka,fitaka,~~,fitaka
felipelika,felika,~~,felika
folapolaka,folaka,~~,folaka
fadipaditra,faditra,~~,faditra
fariparitra,faritra,~~,faritra
folopolotra,folotra,~~,folotra
fahapahatra,fahatra,~~,fahatra
fatopatotra,fatotra,~~,fatotra
foriporitra,foritra,~~,foritra
fahipahitra,fahitra,~~,fahitra
fepetra,fetra,~~,fetra
fotopototra,fototra,~~,fototra
fangopangotra,fangotra,~~,fangotra
fihipihitra,fihitra,~~,fihitra
fantapantatra,fantatra,~~,fantatra
firapiratra,firatra,~~,firatra
habakabaka,habaka,~~,habaka
helokeloka,heloka,~~,heloka
hivokivoka,hivoka,~~,hivoka
habokaboka,haboka,~~,haboka
heokeoka,heoka,~~,heoka
hoakoaka,hoakoaka,~~,hoaka
hafokafoka,hafoka,~~,hafoka
herikerika,herika,~~,herika
hobakobaka,hobakobaka,~~,hobaka
hahakahaka,hahaka,~~,hahaka
herokeroka,heroka,~~,heroka
hofakofaka,hofakofaka,~~,hofaka
halakalaka,halakalaka,~~,halaka
hetriketrika,hetriketrika,~~,hetrika
hofokofoka,hofokofoka,~~,hofoka
hamokamoka,hamoka,~~,hamoka
hetsiketsika,hetsiketsika,~~,hetsika
hohokohoka,hohoka,~~,hohoka
hanakanaka,hanaka,~~,hanaka
hiakiaka,hiaka,~~,hiaka
holokoloka,holokoloka,~~,holoka
hantsikantsika,hantsika,~~,hantsika
hibokiboka,hiboka,~~,hiboka
homokomoka,homoka,~~,homoka
haokaoka,haokaoka,~~,haoka
hifikifika,hifika,~~,hifika
honakonaka,honaka,~~,honaka
harikarika,harika,~~,harika
himokimoka,himokimoka,~~,himoka
hopakopaka,hopaka,~~,hopaka
harokaroka,harokaroka,~~,haroka
hinakinaka,hinakinaka,~~,hinaka
horakoraka,horakoraka,~~,horaka
hatakataka,hataka,~~,hataka
hinjakinjaka,hinjaka,~~,hinjaka
horikorika,horikorika,~~,horika
hatokatoka,hatoka,~~,hatoka
hitikitika,hitikitika,~~,hitika
hosokosoka,hosoka,~~,hosoka
hatrakatraka,hatrakatraka,~~,hatraka
hitokitoka,hitoka,~~,hitoka
hotikotika,hotikotika,~~,hotika
hatsakatsaka,hatsakatsaka,~~,hatsaka
hitrikitrika,hitrikitrika,~~,hitrika
hotrakotraka,hotraka,~~,hotraka
havokavoka,havokavoka,~~,havoka
hitsakitsaka,hitsaka,~~,hitsaka
hotrokotroka,hotroka,~~,hotroka
hehakehaka,hehaka,~~,hehaka
hitsokitsoka,hitsokitsoka,~~,hitsoka
halankalana,halana,~~,halana
helinkelina,helina,~~,helina
hobankobana,hobankobana,~~,hobana
haminkamina,hamina,~~,hamina
hembankembana,hembana,~~,hembana
hodinkodina,hodina,~~,hodina
handrinkandrina,handrina,~~,handrina
hetrinketrina,hetrina,~~,hetrina
hohonkohona,hohona,~~,hohona
hantonkantona,hantona,~~,hantona
hinankinana,hana,~~,hinana
honinkonina,honinkonina,~~,honina
haonkaona,haona,~~,haona
hintsankintsana,hintsana,~~,hintsana
hontsankontsana,hontsankontsana,~~,hontsana
hasinkasina,hasina,~~,hasina
hirinkirina,hirina,~~,hirina
hontsinkontsina,hontsina,~~,hontsina
havankavana,havana,~~,havana
hisinkisina,hisina,~~,hisina
hosinkosina,hosina,~~,hosina
hazonkazona,hazona,~~,hazona
hizinkizina,hizina,~~,hizina
hotankotana,hotana,~~,hotana
hafatrafatra,hafatra,~~,hafatra
hendratrendratra,hendratra,~~,hendratra
hoditroditra,hoditra,~~,hoditra
haitraitra,haitraitra,~~,haitra
hentitrentitra,hentitra,~~,hentitra
hondratrondratra,hondratra,~~,hondratra
halotralotra,halotra,~~,halotra
herotrerotra,herotra,~~,herotra
hosotrosotra,hosotra,~~,hosotra
handatrandatra,handatra,~~,handatra
hevitrevitra,hevitra,~~,hevitra
hovitrovitra,hovitrovitra,~~,hovitra
haotraotra,haotra,~~,haotra
hifotrifotra,hifotrifotra,~~,hifotra
hovotrovotra,hovotrovotra,~~,hovotra
havatravatra,havatravatra,~~,havatra
hinjitrinjitra,hinjitrinjitra,~~,hinjitra
hozatrozatra,hozatra,~~,hozatra
helatrelatra,helatrelatra,~~,helatra
hiratriratra,hiratra,~~,hiratra
hemotremotra,hemotra,~~,hemotra
hisatrisatra,hisatra,~~,hisatra
lafidafika,lafika,~~,lafika
lefadefaka,lefaka,~~,lefaka
letadetaka,letaka,~~,letaka
laladalaka,lalaka,~~,lalaka
leladelaka,lela,~~,lelaka
liadiaka,liaka,~~,liaka
lamadamaka,lamaka,~~,lamaka
lemademaka,lemaka,~~,lemaka
litiditika,litika,~~,litika
lamodamoka,lamoka,~~,lamoka
lenodenoka,lenoka,~~,lenoka
loadoaka,loaka,~~,loaka
lantsidantsika,lantsika,~~,lantsika
lentidentika,lentika,~~,lentika
lofidofika,lofika,~~,lofika
latsadatsaka,latsaka,~~,latsaka
lepadepaka,lepaka,~~,lepaka
lotidotika,lotika,~~,lotika
lavadavaka,lavaka,~~,lavaka
lesodesoka,lesoka,~~,lesoka
lozodozoka,lozoka,~~,lozoka
ladindadina,ladina,~~,ladina
lamindamina,lamina,~~,lamina
levindevina,levina,~~,levina
lalindalina,lalina,~~,lalina
lempondempona,lempona,~~,lempona
levondevona,levona,~~,levona
lambandambana,lambana,~~,lambana
lendena,lena,~~,lena
ladidaditra,laditra,~~,laditra
lasidasitra,lasitra,~~,lasitra
lingidingitra,lingitra,~~,lingitra
lafadafatra,lafatra,~~,lafatra
lavidavitra,lavitra,~~,lavitra
loadoatra,loatra,~~,loatra
lahadahatra,lahatra,~~,lahatra
ledetra,letra,~~,letra
lodidoditra,loditra,~~,loditra
laladalatra,lalatra,~~,lalatra
lefidefitra,lefitra,~~,lefitra
lomodomotra,lomotra,~~,lomotra
lalodalotra,lalotra,~~,lalotra
lihidihitra,lihitra,~~,lihitra
lozodozotra,lozotra,~~,lozotra
lampadampatra,lampatra,~~,lampatra
lilodilotra,lilotra,~~,lilotra
madimadina,adina,~~,madina
mangamangana,mangana,~~,mangana
menomenona,menona,~~,menona
mahimahina,mahina,~~,mahina
mantsamantsana,mantsana,~~,mantsana
mentsomentsona,mentsona,~~,mentsona
maimaina,maina,~~,maina
maoromaorona,maorona,~~,maorona
miramirana,mirana,~~,mirana
maivamaivana,maivana,~~,maivana
maotimaotina,maotina,~~,maotina
monimonina,onina,~~,monina
maotomaotona,maotona,~~,maotona
montsamontsana,montsana,~~,montsana
mandimandina,mandina,~~,mandina
marimarina,marina,~~,marina
moromorona,morona,~~,morona
nahonahona,nahonahona,~~,nahona
nenonenona,nenonenona,~~,nenona
ngizingizina,ngizina,~~,ngizina
nantsanantsana,nantsana,~~,nantsana
ngadongadona,ngadona,~~,ngadona
ngodongodona,ngodona,~~,ngodona
ndondondondona,ndondona,~~,ndondona
ngedongedona,ngedona,~~,ngedona
ngonongonona,ngonongonona,~~,ngonona
neninenina,nenina,~~,nenina
ngerongerona,ngerona,~~,ngerona
noanoana,noana,~~,noana
rabadrabaka,rabaka,~~,rabaka
rebodreboka,reboka,~~,reboka
ripadripaka,ripaka,~~,ripaka
rafodrafoka,rafoka,~~,rafoka
refadrefaka,refaka,~~,refaka
risidrisika,risika,~~,risika
raidraika,raika,~~,raika
rehadrehaka,rehaka,~~,rehaka
roadroaka,roaka,~~,roaka
ranodranoka,ranoka,~~,ranoka
rehodrehoka,rehoka,~~,rehoka
robadrobaka,robaka,~~,robaka
raodraoka,raoka,~~,raoka
renodrenoka,renoka,~~,renoka
robodroboka,roboka,~~,roboka
rapadrapaka,rapaka,~~,rapaka
repodrepoka,repoka,~~,repoka
rodadrodaka,rodaka,~~,rodaka
raradraraka,raraka,~~,raraka
reradreraka,reraka,~~,reraka
rombadrombaka,rombaka,~~,rombaka
ravadravaka,ravaka,~~,ravaka
resadresaka,resaka,~~,resaka
ronadronaka,ronaka,~~,ronaka
ravodravoka,ravoka,~~,ravoka
retadretaka,retaka,~~,retaka
roradroraka,roraka,~~,roraka
razodrazoka,razoka,~~,razoka
retidretika,retika,~~,retika
roridrorika,rorika,~~,rorika
rebadrebaka,rebaka,~~,rebaka
retsidretsika,retsika,~~,retsika
rotidrotika,rotika,~~,rotika
rebidrebika,rebika,~~,rebika
riadriaka,riaka,~~,riaka
rotsadrotsaka,rotsaka,~~,rotsaka
radondradona,radondradona,~~,radona
renindrenina,renina,~~,renina
rohondrohona,rohona,~~,rohona
rahondrahona,rahona,~~,rahona
reondreona,reondreona,~~,reona
rombindrombina,rombina,~~,rombina
rambondrambona,rambona,~~,rambona
riandriana,riana,~~,riana
rondrona,rona,~~,rona
randrandrandrana,randrana,~~,randrana
ridandridana,ridana,~~,ridana
ronjindronjina,ronjina,~~,ronjina
rantsandrantsana,rantsandrantsana,~~,rantsana
rihandrihana,rihana,~~,rihana
rontondrontona,rontona,~~,rontona
raondraona,raondraona,~~,raona
rivandrivana,rivana,~~,rivana
rontsondrontsona,rontsona,~~,rontsona
ravindravina,ravina,~~,ravina
robondrobona,robona,~~,robona
rorondrorona,rorona,~~,rorona
ravondravona,ravona,~~,ravona
rodandrodana,rodana,~~,rodana
rozandrozana,rozana,~~,rozana
redondredona,redona,~~,redona
rodondrodona,rodona,~~,rodona
radratra,ratra,~~,ratra
ravidravitra,ravitra,~~,ravitra
roadroatra,roatra,~~,roatra
rafidrafitra,rafitra,~~,rafitra
refodrefotra,refotra,~~,refotra
rofodrofotra,rofotra,~~,rofotra
raikidraikitra,raikitra,~~,raikitra
rehidrehitra,rehitra,~~,rehitra
rohidrohitra,rohitra,~~,rohitra
raingidraingitra,raingitra,~~,raingitra
reodreotra,reotra,~~,reotra
rohodrohotra,rohotra,~~,rohotra
rakidrakitra,rakitra,~~,rakitra
rezadrezatra,rezatra,~~,rezatra
rombodrombotra,rombotra,~~,rombotra
rakodrakotra,rakotra,~~,rakotra
riadriatra,riatra,~~,riatra
romodromotra,romotra,~~,romotra
ramadramatra,ramatra,~~,ramatra
ridritra,ritra,~~,ritra
rompodrompotra,rompotra,~~,rompotra
rangidrangitra,rangitra,~~,rangitra
rifadrifatra,rifatra,~~,rifatra
rongadrongatra,rongatra,~~,rongatra
rangodrangotra,rangotra,~~,rangotra
rihidrihitra,rihitra,~~,rihitra
rongodrongotra,rongotra,~~,rongotra
ranidranitra,ranitra,~~,ranitra
rimodrimotra,rimotra,~~,rimotra
roridroritra,roritra,~~,roritra
raodraotra,raotra,~~,raotra
riodriotra,riotra,~~,riotra
rozadrozatra,rozatra,~~,rozatra
raradraratra,raratra,~~,raratra
rizadrizatra,rizatra,~~,rizatra
saitsaika,saika,~~,saika
seditsedika,sedika,~~,sedika
simatsimaka,simaka,~~,simaka
samatsamaka,samaka,~~,samaka
sefatsefaka,sefaka,~~,sefaka
sintatsintaka,sintaka,~~,sintaka
sandotsandoka,sandoka,~~,sandoka
sehatsehaka,sehaka,~~,sehaka
siotsioka,sioka,~~,sioka
saratsaraka,saraka,~~,saraka
selatselaka,selaka,~~,selaka
sisitsisika,sisika,~~,sisika
saritsarika,sarika,~~,sarika
sendatsendaka,sendaka,~~,sendaka
sitritsitrika,sitrika,~~,sitrika
sasatsasaka,sasatsasaka,~~,sasaka
sesitsesika,sesika,~~,sesika
soditsodika,sodika,~~,sodika
savitsavika,savika,~~,savika
setrotsetroka,setroka,~~,setroka
solitsolika,solika,~~,solika
savotsavoka,savoka,~~,savoka
siatsiaka,siaka,~~,siaka
sorotsoroka,soroka,~~,soroka
sazotsazoka,sazoka,~~,sazoka
silatsilaka,silaka,~~,silaka
sosotsosoka,sosoka,~~,sosoka
sahantsahana,sahana,~~,sahana
sarontsarona,sarona,~~,sarona
sintontsintona,sintona,~~,sintona
saingontsaingona,saingona,~~,saingona
satrantsatrana,satrana,~~,satrana
sitrantsitrana,sitrana,~~,sitrana
saintsaina,saintsaina,~~,saina
sembantsembana,sembana,~~,sembana
sivantsivana,sivana,~~,sivana
sakantsakana,sakana,~~,sakana
serantserana,serana,~~,serana
sofintsofina,sofina,~~,sofina
sampantsampana,sampana,~~,sampana
sidintsidina,sidina,~~,sidina
sombintsombina,sombina,~~,sombina
sampintsampina,sampina,~~,sampina
sikintsikina,sikina,~~,sikina
songontsongona,songona,~~,songona
sampontsampona,sampona,~~,sampona
singantsingana,singana,~~,singana
sosontsosona,sosona,~~,sosona
safotsafotra,safotra,~~,safotra
sarotsarotra,sarotra,~~,sarotra
sokitsokitra,sokitra,~~,sokitra
saikatsaikatra,saikatra,~~,saikatra
sasatsasatra,sasatra,~~,sasatra
solatsolatra,solatra,~~,solatra
salotsalotra,salotra,~~,salotra
selatselatra,selatra,~~,selatra
sompatsompatra,sompatra,~~,sompatra
sambotsambotra,sambotra,~~,sambotra
sempotsempotra,sempotra,~~,sempotra
sondrotsondrotra,sondrotra,~~,sondrotra
sandratsandratra,sandratra,~~,sandratra
sifotsifotra,sifotra,~~,sifotra
soratsoratra,soratra,~~,soratra
santatsantatra,santatra,~~,santatra
silatsilatra,silatra,~~,silatra
soritsoritra,soritra,~~,soritra
saotsaotra,saotra,~~,saotra
sokatsokatra,sokatra,~~,sokatra
sosotsosotra,sosotra,~~,sosotra
vadibadika,vadika,~~,vadika
vetrabetraka,vetraka,~~,vetraka
vokobokoka,vokoka,~~,vokoka
valabalaka,valaka,~~,valaka
vetribetrika,vetrika,~~,vetrika
vondrabondraka,vondraka,~~,vondraka
vasobasoka,vasoka,~~,vasoka
vibika,vika,~~,vika
voraboraka,voraka,~~,voraka
vavabavaka,vavaka,~~,vavaka
viobioka,vioka,~~,vioka
voriborika,vorika,~~,vorika
veraberaka,veraka,~~,veraka
vitribitrika,vitrika,~~,vitrika
vovobovoka,vovoka,~~,vovoka
vesobesoka,vesoka,~~,vesoka
voaboaka,voaka,~~,voaka
vabatra,vatra,~~,vatra
velabelatra,velatra,~~,velatra
vizabizatra,vizatra,~~,vizatra
vahobahotra,vahotra,~~,vahotra
vesabesatra,vesatra,~~,vesatra
voaboatra,voatra,~~,voatra
vaibaitra,vaitra,~~,vaitra
vinibinitra,vinitra,~~,vinitra
vosobosotra,vosotra,~~,vosotra
varobarotra,varotra,~~,varotra
vivibivitra,vivitra,~~,vivitra
votsobotsotra,votsotra,~~,votsotra
zavonjavona,zavona,~~,zavona
zidinjidina,zidina,~~,zidina
zionjiona,zionjiona,~~,ziona
zaijaitra,zaitra,~~,zaitra
zavajavatra,zavatra,~~,zavatra
zojotra,zotra,~~,zotra
zajatra,zatra,~~,zatra
zejetra,zetra,~~,zetra
aboabo,abo,~~,abo
jambajamba,jamba,~~,jamba
poipoitra,poitra,~~,poitra
adaladala,adala,~~,adala
jangajanga,janga,~~,janga
pokapoka,poka,~~,poka
aferafera,afera,~~,afera
jarijarika,jarika,~~,jarika
polapolaka,polaka,~~,polaka
ahoaho,ahoaho,~~,aho
jefajefa,jefa,~~,jefa
poriporitra,poritra,~~,poritra
aingainga,ainga,~~,ainga
jehojeho,jeho,~~,jeho
posaposaka,posaka,~~,posaka
akangakanga,akanga,~~,akanga
jejajeja,jejajeja,~~,jeja
potipotika,potika,~~,potika
akanjokanjo,akanjo,~~,akanjo
jejojejo,jejo,~~,jejo
potrapotraka,potraka,~~,potraka
akisakisa,akisa,~~,akisa
jelajelatra,jelatra,~~,jelatra
potsapotsaka,potsaka,~~,potsaka
akoako,ako,~~,ako
jifajifa,jifa,~~,jifa
potsipotsika,potsika,~~,potsika
alohaloha,aloha,~~,aloha
jilajila,jilajila,~~,jila
potsipotsitra,potsitra,~~,potsitra
amatomato,amato,~~,amato
jilajilatra,jilatra,~~,jilatra
rabaraba,rabaraba,~~,raba
ambalambala,ambalambala,~~,ambala
jilojilo,jilojilo,~~,jilo
radarada,radarada,~~,rada
ambarambara,ambara,~~,ambara
jiojio,jio,~~,jio
raikaraika,raika,~~,raika
amboamboa,amboa,~~,amboa
